datetime,Engine RPM (RPM),Battery Voltage (V),LP Fuel Pressure (PSI),HP Rail Pressure (PSI),Coolant Temp (°C),Oil Pressure (PSI),Engine Oil Temp (°C),Boost Pressure (PSI),Throttle Angle (%),Intake Pressure (PSI),Valvetronic Angle (deg)
2026-03-05 17:51:51.810,1003,14.50,86.2,718.3,73.5,42.0,79.0,14.72,4.8,13.85,37.1
2026-03-05 17:51:51.898,1003,14.50,86.2,718.3,73.5,42.0,79.0,14.72,4.8,13.85,37.1
2026-03-05 17:51:51.990,1003,14.50,86.2,718.3,73.5,42.0,79.0,14.72,4.8,13.85,35.1
2026-03-05 17:51:52.082,984,14.50,86.2,718.3,73.5,42.0,79.0,14.72,4.8,13.85,35.1
2026-03-05 17:51:52.177,984,14.50,86.2,718.3,73.5,42.0,79.0,14.72,4.8,13.85,35.1
2026-03-05 17:51:52.278,984,14.50,86.2,718.3,73.5,42.0,79.0,14.72,4.4,13.85,35.1
2026-03-05 17:51:52.370,984,14.50,86.2,718.3,73.5,42.0,79.0,14.72,4.4,13.85,35.1
2026-03-05 17:51:52.465,984,14.50,86.2,718.3,73.5,42.0,79.0,14.67,4.4,13.85,35.1
2026-03-05 17:51:52.553,984,14.50,87.0,718.3,73.5,42.0,79.0,14.67,4.4,13.85,35.1
2026-03-05 17:51:52.641,984,14.50,87.0,683.7,73.5,42.0,79.0,14.67,4.4,13.85,35.1
2026-03-05 17:51:52.729,984,14.50,87.0,683.7,73.5,42.0,79.0,14.67,4.4,13.89,35.1
2026-03-05 17:51:52.833,984,14.50,87.0,683.7,73.5,42.0,79.0,14.67,4.4,13.89,35.1
2026-03-05 17:51:52.924,984,14.50,87.0,683.7,74.0,42.0,79.0,14.67,4.4,13.89,35.1
2026-03-05 17:51:53.015,984,14.50,87.0,683.7,74.0,42.0,79.0,14.67,4.4,13.89,30.8
2026-03-05 17:51:53.103,805,14.50,87.0,683.7,74.0,42.0,79.0,14.67,4.4,13.89,30.8
2026-03-05 17:51:53.191,805,14.50,87.0,683.7,74.0,42.0,79.0,14.67,4.4,13.89,30.8
2026-03-05 17:51:53.281,805,14.50,87.0,683.7,74.0,42.0,79.0,14.67,4.1,13.89,30.8
2026-03-05 17:51:53.378,805,14.50,87.0,683.7,74.0,40.4,79.0,14.67,4.1,13.89,30.8
2026-03-05 17:51:53.474,805,14.50,87.0,683.7,74.0,40.4,79.0,14.67,4.1,13.89,30.8
2026-03-05 17:51:53.561,805,14.50,87.2,683.7,74.0,40.4,79.0,14.67,4.1,13.89,30.8
2026-03-05 17:51:53.665,805,14.50,87.2,696.1,74.0,40.4,79.0,14.67,4.1,13.89,30.8
2026-03-05 17:51:53.754,805,14.50,87.2,696.1,74.0,40.4,79.0,14.67,4.1,13.84,30.8
2026-03-05 17:51:53.841,805,14.50,87.2,696.1,74.0,40.4,79.0,14.67,4.1,13.84,30.8
2026-03-05 17:51:53.930,805,14.50,87.2,696.1,74.0,40.4,79.0,14.67,4.1,13.84,30.8
2026-03-05 17:51:54.028,805,14.50,87.2,696.1,74.0,40.4,79.0,14.67,4.1,13.84,34.1
2026-03-05 17:51:54.123,840,14.50,87.2,696.1,74.0,40.4,79.0,14.67,4.1,13.84,34.1
2026-03-05 17:51:54.216,840,14.60,87.2,696.1,74.0,40.4,79.0,14.67,4.1,13.84,34.1
2026-03-05 17:51:54.313,840,14.60,87.2,696.1,74.0,40.4,79.0,14.67,6.8,13.84,34.1
2026-03-05 17:51:54.405,840,14.60,87.2,696.1,74.0,41.9,79.0,14.67,6.8,13.84,34.1
2026-03-05 17:51:54.514,840,14.60,87.2,696.1,74.0,41.9,79.0,14.64,6.8,13.84,34.1
2026-03-05 17:51:54.604,840,14.60,87.5,696.1,74.0,41.9,79.0,14.64,6.8,13.84,34.1
2026-03-05 17:51:54.690,840,14.60,87.5,1131.0,74.0,41.9,79.0,14.64,6.8,13.84,34.1
2026-03-05 17:51:54.793,840,14.60,87.5,1131.0,74.0,41.9,79.0,14.64,6.8,13.91,34.1
2026-03-05 17:51:54.880,840,14.60,87.5,1131.0,74.0,41.9,79.0,14.64,6.8,13.91,34.1
2026-03-05 17:51:54.971,840,14.60,87.5,1131.0,74.0,41.9,79.0,14.64,6.8,13.91,34.1
2026-03-05 17:51:55.062,840,14.60,87.5,1131.0,74.0,41.9,79.0,14.64,6.8,13.91,39.0
2026-03-05 17:51:55.151,944,14.60,87.5,1131.0,74.0,41.9,79.0,14.64,6.8,13.91,39.0
2026-03-05 17:51:55.239,944,14.50,87.5,1131.0,74.0,41.9,79.0,14.64,6.8,13.91,39.0
2026-03-05 17:51:55.333,944,14.50,87.5,1131.0,74.0,41.9,79.0,14.64,7.0,13.91,39.0
2026-03-05 17:51:55.431,944,14.50,87.5,1131.0,74.0,42.0,79.0,14.64,7.0,13.91,39.0
2026-03-05 17:51:55.523,944,14.50,87.5,1131.0,74.0,42.0,79.0,14.67,7.0,13.91,39.0
2026-03-05 17:51:55.614,944,14.50,86.5,1131.0,74.0,42.0,79.0,14.67,7.0,13.91,39.0
2026-03-05 17:51:55.700,944,14.50,86.5,973.5,74.0,42.0,79.0,14.67,7.0,13.91,39.0
2026-03-05 17:51:55.788,944,14.50,86.5,973.5,74.0,42.0,79.0,14.67,7.0,13.94,39.0
2026-03-05 17:51:55.891,944,14.50,86.5,973.5,74.0,42.0,79.0,14.67,7.0,13.94,39.0
2026-03-05 17:51:55.983,944,14.50,86.5,973.5,74.0,42.0,79.0,14.67,7.0,13.94,39.0
2026-03-05 17:51:56.087,944,14.50,86.5,973.5,74.0,42.0,79.0,14.67,7.0,13.94,41.6
2026-03-05 17:51:56.183,1014,14.50,86.5,973.5,74.0,42.0,79.0,14.67,7.0,13.94,41.6
2026-03-05 17:51:56.283,1014,14.50,86.5,973.5,74.0,42.0,79.0,14.67,7.0,13.94,41.6
2026-03-05 17:51:56.370,1014,14.50,86.5,973.5,74.0,42.0,79.0,14.67,7.6,13.94,41.6
2026-03-05 17:51:56.464,1014,14.50,86.5,973.5,74.0,42.4,79.0,14.67,7.6,13.94,41.6
2026-03-05 17:51:56.559,1014,14.50,86.5,973.5,74.0,42.4,79.0,14.68,7.6,13.94,41.6
2026-03-05 17:51:56.661,1014,14.50,86.9,973.5,74.0,42.4,79.0,14.68,7.6,13.94,41.6
2026-03-05 17:51:56.763,1014,14.50,86.9,1027.1,74.0,42.4,79.0,14.68,7.6,13.94,41.6
2026-03-05 17:51:56.848,1014,14.50,86.9,1027.1,74.0,42.4,79.0,14.68,7.6,13.93,41.6
2026-03-05 17:51:56.940,1014,14.50,86.9,1027.1,74.0,42.4,79.0,14.68,7.6,13.93,41.6
2026-03-05 17:51:57.039,1014,14.50,86.9,1027.1,74.0,42.4,79.0,14.68,7.6,13.93,41.6
2026-03-05 17:51:57.140,1014,14.50,86.9,1027.1,74.0,42.4,79.0,14.68,7.6,13.93,47.6
2026-03-05 17:51:57.239,1166,14.50,86.9,1027.1,74.0,42.4,79.0,14.68,7.6,13.93,47.6
2026-03-05 17:51:57.332,1166,14.60,86.9,1027.1,74.0,42.4,79.0,14.68,7.6,13.93,47.6
2026-03-05 17:51:57.425,1166,14.60,86.9,1027.1,74.0,42.4,79.0,14.68,9.6,13.93,47.6
2026-03-05 17:51:57.514,1166,14.60,86.9,1027.1,74.0,43.0,79.0,14.68,9.6,13.93,47.6
2026-03-05 17:51:57.612,1166,14.60,86.9,1027.1,74.0,43.0,79.0,14.71,9.6,13.93,47.6
2026-03-05 17:51:57.699,1166,14.60,86.6,1027.1,74.0,43.0,79.0,14.71,9.6,13.93,47.6
2026-03-05 17:51:57.788,1166,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.6,13.93,47.6
2026-03-05 17:51:57.890,1166,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.6,13.95,47.6
2026-03-05 17:51:57.980,1166,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.6,13.95,47.6
2026-03-05 17:51:58.073,1166,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.6,13.95,47.6
2026-03-05 17:51:58.170,1166,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.6,13.95,48.9
2026-03-05 17:51:58.270,1232,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.6,13.95,48.9
2026-03-05 17:51:58.372,1232,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.6,13.95,48.9
2026-03-05 17:51:58.463,1232,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.3,13.95,48.9
2026-03-05 17:51:58.553,1232,14.60,86.6,1198.5,74.0,43.0,79.0,14.71,9.3,13.95,48.9
2026-03-05 17:51:58.648,1232,14.60,86.6,1198.5,74.0,43.0,79.0,14.76,9.3,13.95,48.9
2026-03-05 17:51:58.748,1232,14.60,87.0,1198.5,74.0,43.0,79.0,14.76,9.3,13.95,48.9
2026-03-05 17:51:58.849,1232,14.60,87.0,1113.5,74.0,43.0,79.0,14.76,9.3,13.95,48.9
2026-03-05 17:51:58.939,1232,14.60,87.0,1113.5,74.0,43.0,79.0,14.76,9.3,14.00,48.9
2026-03-05 17:51:59.040,1232,14.60,87.0,1113.5,74.0,43.0,79.0,14.76,9.3,14.00,48.9
2026-03-05 17:51:59.139,1232,14.60,87.0,1113.5,74.0,43.0,79.0,14.76,9.3,14.00,48.9
2026-03-05 17:51:59.233,1232,14.60,87.0,1113.5,74.0,43.0,79.0,14.76,9.3,14.00,49.8
2026-03-05 17:51:59.330,1344,14.60,87.0,1113.5,74.0,43.0,79.0,14.76,9.3,14.00,49.8
2026-03-05 17:51:59.424,1344,14.50,87.0,1113.5,74.0,43.0,79.0,14.76,9.3,14.00,49.8
2026-03-05 17:51:59.511,1344,14.50,87.0,1113.5,74.0,43.0,79.0,14.76,9.7,14.00,49.8
2026-03-05 17:51:59.601,1344,14.50,87.0,1113.5,74.0,43.4,79.0,14.76,9.7,14.00,49.8
2026-03-05 17:51:59.697,1344,14.50,87.0,1113.5,74.0,43.4,79.0,14.78,9.7,14.00,49.8
2026-03-05 17:51:59.795,1344,14.50,86.8,1113.5,74.0,43.4,79.0,14.78,9.7,14.00,49.8
2026-03-05 17:51:59.889,1344,14.50,86.8,1154.3,74.0,43.4,79.0,14.78,9.7,14.00,49.8
2026-03-05 17:51:59.991,1344,14.50,86.8,1154.3,74.0,43.4,79.0,14.78,9.7,14.01,49.8
2026-03-05 17:52:00.093,1344,14.50,86.8,1154.3,74.0,43.4,79.0,14.78,9.7,14.01,49.8
2026-03-05 17:52:00.189,1344,14.50,86.8,1154.3,74.0,43.4,79.0,14.78,9.7,14.01,49.8
2026-03-05 17:52:00.282,1344,14.50,86.8,1154.3,74.0,43.4,79.0,14.78,9.7,14.01,53.8
2026-03-05 17:52:00.372,1454,14.50,86.8,1154.3,74.0,43.4,79.0,14.78,9.7,14.01,53.8
2026-03-05 17:52:00.465,1454,14.60,86.8,1154.3,74.0,43.4,79.0,14.78,9.7,14.01,53.8
2026-03-05 17:52:00.556,1454,14.60,86.8,1154.3,74.0,43.4,79.0,14.78,9.4,14.01,53.8
2026-03-05 17:52:00.644,1454,14.60,86.8,1154.3,74.0,44.1,79.0,14.78,9.4,14.01,53.8
2026-03-05 17:52:00.739,1454,14.60,86.8,1154.3,74.0,44.1,79.0,14.83,9.4,14.01,53.8
2026-03-05 17:52:00.832,1454,14.60,86.5,1154.3,74.0,44.1,79.0,14.83,9.4,14.01,53.8
2026-03-05 17:52:00.923,1454,14.60,86.5,1140.5,74.0,44.1,79.0,14.83,9.4,14.01,53.8
2026-03-05 17:52:01.010,1454,14.60,86.5,1140.5,74.0,44.1,79.0,14.83,9.4,13.98,53.8
2026-03-05 17:52:01.112,1454,14.60,86.5,1140.5,74.0,44.1,79.0,14.83,9.4,13.98,53.8
2026-03-05 17:52:01.211,1454,14.60,86.5,1140.5,74.0,44.1,79.0,14.83,9.4,13.98,53.8
2026-03-05 17:52:01.310,1454,14.60,86.5,1140.5,74.0,44.1,79.0,14.83,9.4,13.98,56.4
2026-03-05 17:52:01.406,1568,14.60,86.5,1140.5,74.0,44.1,79.0,14.83,9.4,13.98,56.4
2026-03-05 17:52:01.493,1568,14.60,86.5,1140.5,74.0,44.1,79.0,14.83,9.4,13.98,56.4
2026-03-05 17:52:01.578,1568,14.60,86.5,1140.5,74.0,44.1,79.0,14.83,9.6,13.98,56.4
2026-03-05 17:52:01.671,1568,14.60,86.5,1140.5,74.0,45.5,79.0,14.83,9.6,13.98,56.4
2026-03-05 17:52:01.768,1568,14.60,86.5,1140.5,74.0,45.5,79.0,14.89,9.6,13.98,56.4
2026-03-05 17:52:01.868,1568,14.60,86.9,1140.5,74.0,45.5,79.0,14.89,9.6,13.98,56.4
2026-03-05 17:52:01.971,1568,14.60,86.9,1135.6,74.0,45.5,79.0,14.89,9.6,13.98,56.4
2026-03-05 17:52:02.061,1568,14.60,86.9,1135.6,74.0,45.5,79.0,14.89,9.6,13.95,56.4
2026-03-05 17:52:02.162,1568,14.60,86.9,1135.6,74.0,45.5,79.0,14.89,9.6,13.95,56.4
2026-03-05 17:52:02.261,1568,14.60,86.9,1135.6,74.0,45.5,79.0,14.89,9.6,13.95,56.4
2026-03-05 17:52:02.360,1568,14.60,86.9,1135.6,74.0,45.5,79.0,14.89,9.6,13.95,57.1
2026-03-05 17:52:02.457,1433,14.60,86.9,1135.6,74.0,45.5,79.0,14.89,9.6,13.95,57.1
2026-03-05 17:52:02.556,1433,14.60,86.9,1135.6,74.0,45.5,79.0,14.89,9.6,13.95,57.1
2026-03-05 17:52:02.643,1433,14.60,86.9,1135.6,74.0,45.5,79.0,14.89,8.3,13.95,57.1
2026-03-05 17:52:02.732,1433,14.60,86.9,1135.6,74.0,43.8,79.0,14.89,8.3,13.95,57.1
2026-03-05 17:52:02.828,1433,14.60,86.9,1135.6,74.0,43.8,79.0,14.95,8.3,13.95,57.1
2026-03-05 17:52:02.924,1433,14.60,87.1,1135.6,74.0,43.8,79.0,14.95,8.3,13.95,57.1
2026-03-05 17:52:03.009,1433,14.60,87.1,1055.5,74.0,43.8,79.0,14.95,8.3,13.95,57.1
2026-03-05 17:52:03.112,1433,14.60,87.1,1055.5,74.0,43.8,79.0,14.95,8.3,13.79,57.1
2026-03-05 17:52:03.214,1433,14.60,87.1,1055.5,74.0,43.8,79.0,14.95,8.3,13.79,57.1
2026-03-05 17:52:03.313,1433,14.60,87.1,1055.5,74.5,43.8,79.0,14.95,8.3,13.79,57.1
2026-03-05 17:52:03.410,1433,14.60,87.1,1055.5,74.5,43.8,79.0,14.95,8.3,13.79,48.9
2026-03-05 17:52:03.508,1182,14.60,87.1,1055.5,74.5,43.8,79.0,14.95,8.3,13.79,48.9
2026-03-05 17:52:03.606,1182,14.60,87.1,1055.5,74.5,43.8,79.0,14.95,8.3,13.79,48.9
2026-03-05 17:52:03.695,1182,14.60,87.1,1055.5,74.5,43.8,79.0,14.95,6.7,13.79,48.9
2026-03-05 17:52:03.779,1182,14.60,87.1,1055.5,74.5,42.6,79.0,14.95,6.7,13.79,48.9
2026-03-05 17:52:03.875,1182,14.60,87.1,1055.5,74.5,42.6,79.0,14.89,6.7,13.79,48.9
2026-03-05 17:52:03.971,1182,14.60,86.7,1055.5,74.5,42.6,79.0,14.89,6.7,13.79,48.9
2026-03-05 17:52:04.059,1182,14.60,86.7,957.5,74.5,42.6,79.0,14.89,6.7,13.79,48.9
2026-03-05 17:52:04.163,1182,14.60,86.7,957.5,74.5,42.6,79.0,14.89,6.7,13.92,48.9
2026-03-05 17:52:04.248,1182,14.60,86.7,957.5,74.5,42.6,79.0,14.89,6.7,13.92,48.9
2026-03-05 17:52:04.346,1182,14.60,86.7,957.5,74.5,42.6,79.0,14.89,6.7,13.92,48.9
2026-03-05 17:52:04.447,1182,14.60,86.7,957.5,74.5,42.6,79.0,14.89,6.7,13.92,40.0
2026-03-05 17:52:04.544,1168,14.60,86.7,957.5,74.5,42.6,79.0,14.89,6.7,13.92,40.0
2026-03-05 17:52:04.642,1168,14.60,86.7,957.5,74.5,42.6,79.0,14.89,6.7,13.92,40.0
2026-03-05 17:52:04.743,1168,14.60,86.7,957.5,74.5,42.6,79.0,14.89,4.8,13.92,40.0
2026-03-05 17:52:04.843,1168,14.60,86.7,957.5,74.5,42.3,79.0,14.89,4.8,13.92,40.0
2026-03-05 17:52:04.939,1168,14.60,86.7,957.5,74.5,42.3,79.0,14.79,4.8,13.92,40.0
2026-03-05 17:52:05.038,1168,14.60,87.0,957.5,74.5,42.3,79.0,14.79,4.8,13.92,40.0
2026-03-05 17:52:05.142,1168,14.60,87.0,783.8,74.5,42.3,79.0,14.79,4.8,13.92,40.0
2026-03-05 17:52:05.228,1168,14.60,87.0,783.8,74.5,42.3,79.0,14.79,4.8,13.90,40.0
2026-03-05 17:52:05.330,1168,14.60,87.0,783.8,74.5,42.3,79.0,14.79,4.8,13.90,40.0
2026-03-05 17:52:05.428,1168,14.60,87.0,783.8,74.5,42.3,79.0,14.79,4.8,13.90,40.0
2026-03-05 17:52:05.528,1168,14.60,87.0,783.8,74.5,42.3,79.0,14.79,4.8,13.90,42.3
2026-03-05 17:52:05.624,1149,14.60,87.0,783.8,74.5,42.3,79.0,14.79,4.8,13.90,42.3
2026-03-05 17:52:05.720,1149,14.60,87.0,783.8,74.5,42.3,79.0,14.79,4.8,13.90,42.3
2026-03-05 17:52:05.811,1149,14.60,87.0,783.8,74.5,42.3,79.0,14.79,5.8,13.90,42.3
2026-03-05 17:52:05.912,1149,14.60,87.0,783.8,74.5,42.3,79.0,14.79,5.8,13.90,42.3
2026-03-05 17:52:06.008,1149,14.60,87.0,783.8,74.5,42.3,79.0,14.72,5.8,13.90,42.3
2026-03-05 17:52:06.105,1149,14.60,86.9,783.8,74.5,42.3,79.0,14.72,5.8,13.90,42.3
2026-03-05 17:52:06.191,1149,14.60,86.9,803.5,74.5,42.3,79.0,14.72,5.8,13.90,42.3
2026-03-05 17:52:06.287,1149,14.60,86.9,803.5,74.5,42.3,79.0,14.72,5.8,13.92,42.3
2026-03-05 17:52:06.390,1149,14.60,86.9,803.5,74.5,42.3,79.5,14.72,5.8,13.92,42.3
2026-03-05 17:52:06.482,1149,14.60,86.9,803.5,74.5,42.3,79.5,14.72,5.8,13.92,42.3
2026-03-05 17:52:06.571,1149,14.60,86.9,803.5,74.5,42.3,79.5,14.72,5.8,13.92,43.6
2026-03-05 17:52:06.671,1152,14.60,86.9,803.5,74.5,42.3,79.5,14.72,5.8,13.92,43.6
2026-03-05 17:52:06.763,1152,14.60,86.9,803.5,74.5,42.3,79.5,14.72,5.8,13.92,43.6
2026-03-05 17:52:06.855,1152,14.60,86.9,803.5,74.5,42.3,79.5,14.72,6.3,13.92,43.6
2026-03-05 17:52:06.943,1152,14.60,86.9,803.5,74.5,42.3,79.5,14.72,6.3,13.92,43.6
2026-03-05 17:52:07.039,1152,14.60,86.9,803.5,74.5,42.3,79.5,14.71,6.3,13.92,43.6
2026-03-05 17:52:07.138,1152,14.60,87.1,803.5,74.5,42.3,79.5,14.71,6.3,13.92,43.6
2026-03-05 17:52:07.241,1152,14.60,87.1,837.1,74.5,42.3,79.5,14.71,6.3,13.92,43.6
2026-03-05 17:52:07.331,1152,14.60,87.1,837.1,74.5,42.3,79.5,14.71,6.3,13.93,43.6
2026-03-05 17:52:07.421,1152,14.60,87.1,837.1,74.5,42.3,79.5,14.71,6.3,13.93,43.6
2026-03-05 17:52:07.520,1152,14.60,87.1,837.1,74.5,42.3,79.5,14.71,6.3,13.93,43.6
2026-03-05 17:52:07.612,1152,14.60,87.1,837.1,74.5,42.3,79.5,14.71,6.3,13.93,40.0
2026-03-05 17:52:07.709,1142,14.60,87.1,837.1,74.5,42.3,79.5,14.71,6.3,13.93,40.0
2026-03-05 17:52:07.805,1142,14.60,87.1,837.1,74.5,42.3,79.5,14.71,6.3,13.93,40.0
2026-03-05 17:52:07.896,1142,14.60,87.1,837.1,74.5,42.3,79.5,14.71,4.7,13.93,40.0
2026-03-05 17:52:07.990,1142,14.60,87.1,837.1,74.5,42.2,79.5,14.71,4.7,13.93,40.0
2026-03-05 17:52:08.087,1142,14.60,87.1,837.1,74.5,42.2,79.5,14.71,4.7,13.93,40.0
2026-03-05 17:52:08.172,1142,14.60,87.2,837.1,74.5,42.2,79.5,14.71,4.7,13.93,40.0
2026-03-05 17:52:08.259,1142,14.60,87.2,783.5,74.5,42.2,79.5,14.71,4.7,13.93,40.0
2026-03-05 17:52:08.362,1142,14.60,87.2,783.5,74.5,42.2,79.5,14.71,4.7,13.71,40.0
2026-03-05 17:52:08.463,1142,14.60,87.2,783.5,74.5,42.2,79.5,14.71,4.7,13.71,40.0
2026-03-05 17:52:08.562,1142,14.60,87.2,783.5,74.5,42.2,79.5,14.71,4.7,13.71,40.0
2026-03-05 17:52:08.661,1142,14.60,87.2,783.5,74.5,42.2,79.5,14.71,4.7,13.71,26.2
2026-03-05 17:52:08.752,930,14.60,87.2,783.5,74.5,42.2,79.5,14.71,4.7,13.71,26.2
2026-03-05 17:52:08.839,930,14.60,87.2,783.5,74.5,42.2,79.5,14.71,4.7,13.71,26.2
2026-03-05 17:52:08.941,930,14.60,87.2,783.5,74.5,42.2,79.5,14.71,2.9,13.71,26.2
2026-03-05 17:52:09.030,930,14.60,87.2,783.5,74.5,41.8,79.5,14.71,2.9,13.71,26.2
2026-03-05 17:52:09.125,930,14.60,87.2,783.5,74.5,41.8,79.5,14.67,2.9,13.71,26.2
2026-03-05 17:52:09.213,930,14.60,87.1,783.5,74.5,41.8,79.5,14.67,2.9,13.71,26.2
2026-03-05 17:52:09.305,930,14.60,87.1,696.9,74.5,41.8,79.5,14.67,2.9,13.71,26.2
2026-03-05 17:52:09.396,930,14.60,87.1,696.9,74.5,41.8,79.5,14.67,2.9,13.90,26.2
2026-03-05 17:52:09.481,930,14.60,87.1,696.9,74.5,41.8,79.5,14.67,2.9,13.90,26.2
2026-03-05 17:52:09.571,930,14.60,87.1,696.9,74.5,41.8,79.5,14.67,2.9,13.90,26.2
2026-03-05 17:52:09.662,930,14.60,87.1,696.9,74.5,41.8,79.5,14.67,2.9,13.90,28.2
2026-03-05 17:52:09.748,841,14.60,87.1,696.9,74.5,41.8,79.5,14.67,2.9,13.90,28.2
2026-03-05 17:52:09.841,841,14.60,87.1,696.9,74.5,41.8,79.5,14.67,2.9,13.90,28.2
2026-03-05 17:52:09.943,841,14.60,87.1,696.9,74.5,41.8,79.5,14.67,3.9,13.90,28.2
2026-03-05 17:52:10.033,841,14.60,87.1,696.9,74.5,40.8,79.5,14.67,3.9,13.90,28.2
2026-03-05 17:52:10.129,841,14.60,87.1,696.9,74.5,40.8,79.5,14.64,3.9,13.90,28.2
2026-03-05 17:52:10.226,841,14.60,86.8,696.9,74.5,40.8,79.5,14.64,3.9,13.90,28.2
2026-03-05 17:52:10.314,841,14.60,86.8,701.2,74.5,40.8,79.5,14.64,3.9,13.90,28.2
2026-03-05 17:52:10.401,841,14.60,86.8,701.2,74.5,40.8,79.5,14.64,3.9,13.92,28.2
2026-03-05 17:52:10.488,841,14.60,86.8,701.2,74.5,40.8,79.5,14.64,3.9,13.92,28.2
2026-03-05 17:52:10.586,841,14.60,86.8,701.2,74.5,40.8,79.5,14.64,3.9,13.92,28.2
2026-03-05 17:52:10.673,841,14.60,86.8,701.2,74.5,40.8,79.5,14.64,3.9,13.92,28.5
2026-03-05 17:52:10.762,654,14.60,86.8,701.2,74.5,40.8,79.5,14.64,3.9,13.92,28.5
2026-03-05 17:52:10.856,654,14.40,86.8,701.2,74.5,40.8,79.5,14.64,3.9,13.92,28.5
2026-03-05 17:52:10.946,654,14.40,86.8,701.2,74.5,40.8,79.5,14.64,3.8,13.92,28.5
2026-03-05 17:52:11.034,654,14.40,86.8,701.2,74.5,39.5,79.5,14.64,3.8,13.92,28.5
2026-03-05 17:52:11.131,654,14.40,86.8,701.2,74.5,39.5,79.5,14.64,3.8,13.92,28.5
2026-03-05 17:52:11.229,654,14.40,87.8,701.2,74.5,39.5,79.5,14.64,3.8,13.92,28.5
2026-03-05 17:52:11.331,654,14.40,87.8,703.7,74.5,39.5,79.5,14.64,3.8,13.92,28.5
2026-03-05 17:52:11.421,654,14.40,87.8,703.7,74.5,39.5,79.5,14.64,3.8,13.89,28.5
2026-03-05 17:52:11.508,654,14.40,87.8,703.7,74.5,39.5,79.5,14.64,3.8,13.89,28.5
2026-03-05 17:52:11.608,654,14.40,87.8,703.7,74.5,39.5,79.5,14.64,3.8,13.89,28.5
2026-03-05 17:52:11.693,654,14.40,87.8,703.7,74.5,39.5,79.5,14.64,3.8,13.89,28.9
2026-03-05 17:52:11.781,624,14.40,87.8,703.7,74.5,39.5,79.5,14.64,3.8,13.89,28.9
2026-03-05 17:52:11.879,624,14.40,87.8,703.7,74.5,39.5,79.5,14.64,3.8,13.89,28.9
2026-03-05 17:52:11.969,624,14.40,87.8,703.7,74.5,39.5,79.5,14.64,4.2,13.89,28.9
2026-03-05 17:52:12.062,624,14.40,87.8,703.7,74.5,39.4,79.5,14.64,4.2,13.89,28.9
2026-03-05 17:52:12.160,624,14.40,87.8,703.7,74.5,39.4,79.5,14.64,4.2,13.89,28.9
2026-03-05 17:52:12.263,624,14.40,87.2,703.7,74.5,39.4,79.5,14.64,4.2,13.89,28.9
2026-03-05 17:52:12.354,624,14.40,87.2,813.6,74.5,39.4,79.5,14.64,4.2,13.89,28.9
2026-03-05 17:52:12.441,624,14.40,87.2,813.6,74.5,39.4,79.5,14.64,4.2,13.87,28.9
2026-03-05 17:52:12.543,624,14.40,87.2,813.6,74.5,39.4,79.5,14.64,4.2,13.87,28.9
2026-03-05 17:52:12.641,624,14.40,87.2,813.6,74.5,39.4,79.5,14.64,4.2,13.87,28.9
2026-03-05 17:52:12.740,624,14.40,87.2,813.6,74.5,39.4,79.5,14.64,4.2,13.87,31.2
2026-03-05 17:52:12.829,560,14.40,87.2,813.6,74.5,39.4,79.5,14.64,4.2,13.87,31.2
2026-03-05 17:52:12.922,560,14.40,87.2,813.6,74.5,39.4,79.5,14.64,4.2,13.87,31.2
2026-03-05 17:52:13.013,560,14.40,87.2,813.6,74.5,39.4,79.5,14.64,4.7,13.87,31.2
2026-03-05 17:52:13.102,560,14.40,87.2,813.6,74.5,39.8,79.5,14.64,4.7,13.87,31.2
2026-03-05 17:52:13.198,560,14.40,87.2,813.6,74.5,39.8,79.5,14.64,4.7,13.87,31.2
2026-03-05 17:52:13.296,560,14.40,87.1,813.6,74.5,39.8,79.5,14.64,4.7,13.87,31.2
2026-03-05 17:52:13.387,560,14.40,87.1,1172.2,74.5,39.8,79.5,14.64,4.7,13.87,31.2
2026-03-05 17:52:13.479,560,14.40,87.1,1172.2,74.5,39.8,79.5,14.64,4.7,13.93,31.2
2026-03-05 17:52:13.572,560,14.40,87.1,1172.2,74.5,39.8,79.5,14.64,4.7,13.93,31.2
2026-03-05 17:52:13.671,560,14.40,87.1,1172.2,74.5,39.8,79.5,14.64,4.7,13.93,31.2
2026-03-05 17:52:13.769,560,14.40,87.1,1172.2,74.5,39.8,79.5,14.64,4.7,13.93,33.1
2026-03-05 17:52:13.862,626,14.40,87.1,1172.2,74.5,39.8,79.5,14.64,4.7,13.93,33.1
2026-03-05 17:52:13.956,626,14.50,87.1,1172.2,74.5,39.8,79.5,14.64,4.7,13.93,33.1
2026-03-05 17:52:14.045,626,14.50,87.1,1172.2,74.5,39.8,79.5,14.64,5.0,13.93,33.1
2026-03-05 17:52:14.138,626,14.50,87.1,1172.2,74.5,39.8,79.5,14.64,5.0,13.93,33.1
2026-03-05 17:52:14.234,626,14.50,87.1,1172.2,74.5,39.8,79.5,14.64,5.0,13.93,33.1
