datetime,Engine RPM (RPM),Battery Voltage (V),LP Fuel Pressure (PSI),HP Rail Pressure (PSI),Coolant Temp (°C),Oil Pressure (PSI),Engine Oil Temp (°C),Boost Pressure (PSI),Throttle Angle (%),Intake Pressure (PSI),Valvetronic Angle (deg)
2026-03-05 17:59:33.424,1050,14.80,86.9,784.1,91.5,44.0,96.9,14.71,2.5,13.85,25.6
2026-03-05 17:59:33.518,1050,14.80,86.9,784.1,91.5,44.0,96.9,14.71,2.2,13.85,25.6
2026-03-05 17:59:33.617,1050,14.80,86.9,784.1,91.5,42.7,96.9,14.71,2.2,13.85,25.6
2026-03-05 17:59:33.724,1050,14.80,86.9,784.1,91.5,42.7,96.9,14.71,2.2,13.85,25.6
2026-03-05 17:59:33.821,1050,14.80,86.8,784.1,91.5,42.7,96.9,14.71,2.2,13.85,25.6
2026-03-05 17:59:33.923,1050,14.80,86.8,735.6,91.5,42.7,96.9,14.71,2.2,13.85,25.6
2026-03-05 17:59:34.014,1050,14.80,86.8,735.6,91.5,42.7,96.9,14.71,2.2,13.84,25.6
2026-03-05 17:59:34.117,1050,14.80,86.8,735.6,91.5,42.7,96.9,14.71,2.2,13.84,25.6
2026-03-05 17:59:34.232,1050,14.80,86.8,735.6,91.5,42.7,96.9,14.71,2.2,13.84,25.6
2026-03-05 17:59:34.332,1050,14.80,86.8,735.6,91.5,42.7,96.9,14.71,2.2,13.84,24.9
2026-03-05 17:59:34.433,967,14.80,86.8,735.6,91.5,42.7,96.9,14.71,2.2,13.84,24.9
2026-03-05 17:59:34.533,967,14.70,86.8,735.6,91.5,42.7,96.9,14.71,2.2,13.84,24.9
2026-03-05 17:59:34.644,967,14.70,86.8,735.6,91.5,42.7,96.9,14.71,2.1,13.84,24.9
2026-03-05 17:59:34.738,967,14.70,86.8,735.6,91.5,40.1,96.9,14.71,2.1,13.84,24.9
2026-03-05 17:59:34.840,967,14.70,86.8,735.6,91.5,40.1,96.9,14.71,2.1,13.84,24.9
2026-03-05 17:59:34.933,967,14.70,87.3,735.6,91.5,40.1,96.9,14.71,2.1,13.84,24.9
2026-03-05 17:59:35.035,967,14.70,87.3,715.1,91.5,40.1,96.9,14.71,2.1,13.84,24.9
2026-03-05 17:59:35.138,967,14.70,87.3,715.1,91.5,40.1,96.9,14.71,2.1,13.92,24.9
2026-03-05 17:59:35.240,967,14.70,87.3,715.1,91.5,40.1,96.9,14.71,2.1,13.92,24.9
2026-03-05 17:59:35.340,967,14.70,87.3,715.1,91.5,40.1,96.9,14.71,2.1,13.92,24.9
2026-03-05 17:59:35.436,967,14.70,87.3,715.1,91.5,40.1,96.9,14.71,2.1,13.92,27.2
2026-03-05 17:59:35.539,856,14.70,87.3,715.1,91.5,40.1,96.9,14.71,2.1,13.92,27.2
2026-03-05 17:59:35.636,856,14.70,87.3,715.1,91.5,40.1,96.9,14.71,2.1,13.92,27.2
2026-03-05 17:59:35.740,856,14.70,87.3,715.1,91.5,40.1,96.9,14.71,2.6,13.92,27.2
2026-03-05 17:59:35.841,856,14.70,87.3,715.1,91.5,39.5,96.9,14.71,2.6,13.92,27.2
2026-03-05 17:59:35.937,856,14.70,87.3,715.1,91.5,39.5,96.9,14.71,2.6,13.92,27.2
2026-03-05 17:59:36.032,856,14.70,86.9,715.1,91.5,39.5,96.9,14.71,2.6,13.92,27.2
2026-03-05 17:59:36.134,856,14.70,86.9,720.8,91.5,39.5,96.9,14.71,2.6,13.92,27.2
2026-03-05 17:59:36.221,856,14.70,86.9,720.8,91.5,39.5,96.9,14.71,2.6,13.94,27.2
2026-03-05 17:59:36.323,856,14.70,86.9,720.8,91.5,39.5,96.9,14.71,2.6,13.94,27.2
2026-03-05 17:59:36.415,856,14.70,86.9,720.8,91.5,39.5,96.9,14.71,2.6,13.94,27.2
2026-03-05 17:59:36.523,856,14.70,86.9,720.8,91.5,39.5,96.9,14.71,2.6,13.94,25.9
2026-03-05 17:59:36.626,880,14.70,86.9,720.8,91.5,39.5,96.9,14.71,2.6,13.94,25.9
2026-03-05 17:59:36.733,880,14.60,86.9,720.8,91.5,39.5,96.9,14.71,2.6,13.94,25.9
2026-03-05 17:59:36.823,880,14.60,86.9,720.8,91.5,39.5,96.9,14.71,3.1,13.94,25.9
2026-03-05 17:59:36.936,880,14.60,86.9,720.8,91.5,40.9,96.9,14.71,3.1,13.94,25.9
2026-03-05 17:59:37.032,880,14.60,86.9,720.8,91.5,40.9,96.9,14.69,3.1,13.94,25.9
2026-03-05 17:59:37.123,880,14.60,92.3,720.8,91.5,40.9,96.9,14.69,3.1,13.94,25.9
2026-03-05 17:59:37.216,880,14.60,92.3,716.4,91.5,40.9,96.9,14.69,3.1,13.94,25.9
2026-03-05 17:59:37.322,880,14.60,92.3,716.4,91.5,40.9,96.9,14.69,3.1,14.14,25.9
2026-03-05 17:59:37.424,880,14.60,92.3,716.4,91.5,40.9,96.9,14.69,3.1,14.14,25.9
2026-03-05 17:59:37.522,880,14.60,92.3,716.4,91.5,40.9,96.9,14.69,3.1,14.14,25.9
2026-03-05 17:59:37.616,880,14.60,92.3,716.4,91.5,40.9,96.9,14.69,3.1,14.14,41.6
2026-03-05 17:59:37.720,1388,14.60,92.3,716.4,91.5,40.9,96.9,14.69,3.1,14.14,41.6
2026-03-05 17:59:37.824,1388,14.70,92.3,716.4,91.5,40.9,96.9,14.69,3.1,14.14,41.6
2026-03-05 17:59:37.921,1388,14.70,92.3,716.4,91.5,40.9,96.9,14.69,9.0,14.14,41.6
2026-03-05 17:59:38.013,1388,14.70,92.3,716.4,91.5,47.3,96.9,14.69,9.0,14.14,41.6
2026-03-05 17:59:38.108,1388,14.70,92.3,716.4,91.5,47.3,96.9,14.69,9.0,14.14,41.6
2026-03-05 17:59:38.206,1388,14.70,87.2,716.4,91.5,47.3,96.9,14.69,9.0,14.14,41.6
2026-03-05 17:59:38.315,1388,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,9.0,14.14,41.6
2026-03-05 17:59:38.416,1388,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,9.0,13.89,41.6
2026-03-05 17:59:38.518,1388,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,9.0,13.89,41.6
2026-03-05 17:59:38.622,1388,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,9.0,13.89,41.6
2026-03-05 17:59:38.721,1388,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,9.0,13.89,45.6
2026-03-05 17:59:38.815,1518,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,9.0,13.89,45.6
2026-03-05 17:59:38.918,1518,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,9.0,13.89,45.6
2026-03-05 17:59:39.015,1518,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,4.9,13.89,45.6
2026-03-05 17:59:39.111,1518,14.70,87.2,1206.7,91.5,47.3,96.9,14.69,4.9,13.89,45.6
2026-03-05 17:59:39.207,1518,14.70,87.2,1206.7,91.5,47.3,96.9,14.79,4.9,13.89,45.6
2026-03-05 17:59:39.312,1518,14.70,86.7,1206.7,91.5,47.3,96.9,14.79,4.9,13.89,45.6
2026-03-05 17:59:39.417,1518,14.70,86.7,1013.3,91.5,47.3,96.9,14.79,4.9,13.89,45.6
2026-03-05 17:59:39.511,1518,14.70,86.7,1013.3,91.5,47.3,96.9,14.79,4.9,13.99,45.6
2026-03-05 17:59:39.604,1518,14.70,86.7,1013.3,91.5,47.3,96.9,14.79,4.9,13.99,45.6
2026-03-05 17:59:39.702,1518,14.70,86.7,1013.3,91.5,47.3,96.9,14.79,4.9,13.99,45.6
2026-03-05 17:59:39.798,1518,14.70,86.7,1013.3,91.5,47.3,96.9,14.79,4.9,13.99,29.2
2026-03-05 17:59:39.902,1404,14.70,86.7,1013.3,91.5,47.3,96.9,14.79,4.9,13.99,29.2
2026-03-05 17:59:40.006,1404,14.70,86.7,1013.3,91.5,47.3,96.9,14.79,4.9,13.99,29.2
2026-03-05 17:59:40.101,1404,14.70,86.7,1013.3,91.5,47.3,96.9,14.79,3.5,13.99,29.2
2026-03-05 17:59:40.199,1404,14.70,86.7,1013.3,91.5,46.6,96.9,14.79,3.5,13.99,29.2
2026-03-05 17:59:40.294,1404,14.70,86.7,1013.3,91.5,46.6,96.9,14.76,3.5,13.99,29.2
2026-03-05 17:59:40.399,1404,14.70,88.5,1013.3,91.5,46.6,96.9,14.76,3.5,13.99,29.2
2026-03-05 17:59:40.501,1404,14.70,88.5,1007.2,91.5,46.6,96.9,14.76,3.5,13.99,29.2
2026-03-05 17:59:40.603,1404,14.70,88.5,1007.2,91.5,46.6,96.9,14.76,3.5,13.83,29.2
2026-03-05 17:59:40.698,1404,14.70,88.5,1007.2,91.5,46.6,97.4,14.76,3.5,13.83,29.2
2026-03-05 17:59:40.800,1404,14.70,88.5,1007.2,91.5,46.6,97.4,14.76,3.5,13.83,29.2
2026-03-05 17:59:40.893,1404,14.70,88.5,1007.2,91.5,46.6,97.4,14.76,3.5,13.83,26.9
2026-03-05 17:59:40.999,1153,14.70,88.5,1007.2,91.5,46.6,97.4,14.76,3.5,13.83,26.9
2026-03-05 17:59:41.104,1153,14.80,88.5,1007.2,91.5,46.6,97.4,14.76,3.5,13.83,26.9
2026-03-05 17:59:41.198,1153,14.80,88.5,1007.2,91.5,46.6,97.4,14.76,2.7,13.83,26.9
2026-03-05 17:59:41.298,1153,14.80,88.5,1007.2,91.5,41.1,97.4,14.76,2.7,13.83,26.9
2026-03-05 17:59:41.426,1153,14.80,88.5,1007.2,91.5,41.1,97.4,14.72,2.7,13.83,26.9
2026-03-05 17:59:41.531,1153,14.80,92.1,1007.2,91.5,41.1,97.4,14.72,2.7,13.83,26.9
2026-03-05 17:59:41.633,1153,14.80,92.1,841.5,91.5,41.1,97.4,14.72,2.7,13.83,26.9
2026-03-05 17:59:41.737,1153,14.80,92.1,841.5,91.5,41.1,97.4,14.72,2.7,13.77,26.9
2026-03-05 17:59:41.843,1153,14.80,92.1,841.5,91.5,41.1,97.4,14.72,2.7,13.77,26.9
2026-03-05 17:59:41.949,1153,14.80,92.1,841.5,91.5,41.1,97.4,14.72,2.7,13.77,26.9
2026-03-05 17:59:42.045,1153,14.80,92.1,841.5,91.5,41.1,97.4,14.72,2.7,13.77,24.3
2026-03-05 17:59:42.151,948,14.80,92.1,841.5,91.5,41.1,97.4,14.72,2.7,13.77,24.3
2026-03-05 17:59:42.253,948,14.80,92.1,841.5,91.5,41.1,97.4,14.72,2.7,13.77,24.3
2026-03-05 17:59:42.350,948,14.80,92.1,841.5,91.5,41.1,97.4,14.72,2.3,13.77,24.3
2026-03-05 17:59:42.454,948,14.80,92.1,841.5,91.5,40.2,97.4,14.72,2.3,13.77,24.3
2026-03-05 17:59:42.555,948,14.80,92.1,841.5,91.5,40.2,97.4,14.71,2.3,13.77,24.3
2026-03-05 17:59:42.659,948,14.80,94.1,841.5,91.5,40.2,97.4,14.71,2.3,13.77,24.3
2026-03-05 17:59:42.763,948,14.80,94.1,644.5,91.5,40.2,97.4,14.71,2.3,13.77,24.3
2026-03-05 17:59:42.867,948,14.80,94.1,644.5,91.5,40.2,97.4,14.71,2.3,13.94,24.3
2026-03-05 17:59:42.971,948,14.80,94.1,644.5,91.5,40.2,97.4,14.71,2.3,13.94,24.3
2026-03-05 17:59:43.066,948,14.80,94.1,644.5,91.5,40.2,97.4,14.71,2.3,13.94,24.3
2026-03-05 17:59:43.173,948,14.80,94.1,644.5,91.5,40.2,97.4,14.71,2.3,13.94,38.7
2026-03-05 17:59:43.261,988,14.80,94.1,644.5,91.5,40.2,97.4,14.71,2.3,13.94,38.7
2026-03-05 17:59:43.357,988,14.80,94.1,644.5,91.5,40.2,97.4,14.71,2.3,13.94,38.7
2026-03-05 17:59:43.455,988,14.80,94.1,644.5,91.5,40.2,97.4,14.71,8.0,13.94,38.7
2026-03-05 17:59:43.542,988,14.80,94.1,644.5,91.5,41.7,97.4,14.71,8.0,13.94,38.7
2026-03-05 17:59:43.638,988,14.80,94.1,644.5,91.5,41.7,97.4,14.71,8.0,13.94,38.7
2026-03-05 17:59:43.750,988,14.80,89.9,644.5,91.5,41.7,97.4,14.71,8.0,13.94,38.7
2026-03-05 17:59:43.845,988,14.80,89.9,1302.8,91.5,41.7,97.4,14.71,8.0,13.94,38.7
2026-03-05 17:59:43.933,988,14.80,89.9,1302.8,91.5,41.7,97.4,14.71,8.0,13.93,38.7
2026-03-05 17:59:44.021,988,14.80,89.9,1302.8,91.5,41.7,97.4,14.71,8.0,13.93,38.7
2026-03-05 17:59:44.124,988,14.80,89.9,1302.8,91.5,41.7,97.4,14.71,8.0,13.93,38.7
2026-03-05 17:59:44.212,988,14.80,89.9,1302.8,91.5,41.7,97.4,14.71,8.0,13.93,37.7
2026-03-05 17:59:44.313,980,14.80,89.9,1302.8,91.5,41.7,97.4,14.71,8.0,13.93,37.7
2026-03-05 17:59:44.433,980,14.80,89.9,1302.8,91.5,41.7,97.4,14.71,8.0,13.93,37.7
2026-03-05 17:59:44.526,980,14.80,89.9,1302.8,91.5,41.7,97.4,14.71,4.7,13.93,37.7
2026-03-05 17:59:44.630,980,14.80,89.9,1302.8,91.5,42.0,97.4,14.71,4.7,13.93,37.7
2026-03-05 17:59:44.734,980,14.80,89.9,1302.8,91.5,42.0,97.4,14.79,4.7,13.93,37.7
2026-03-05 17:59:44.829,980,14.80,87.3,1302.8,91.5,42.0,97.4,14.79,4.7,13.93,37.7
2026-03-05 17:59:44.925,980,14.80,87.3,780.1,91.5,42.0,97.4,14.79,4.7,13.93,37.7
2026-03-05 17:59:45.029,980,14.80,87.3,780.1,91.5,42.0,97.4,14.79,4.7,13.94,37.7
2026-03-05 17:59:45.133,980,14.80,87.3,780.1,91.5,42.0,97.4,14.79,4.7,13.94,37.7
2026-03-05 17:59:45.227,980,14.80,87.3,780.1,91.5,42.0,97.4,14.79,4.7,13.94,37.7
2026-03-05 17:59:45.330,980,14.80,87.3,780.1,91.5,42.0,97.4,14.79,4.7,13.94,28.2
2026-03-05 17:59:45.434,865,14.80,87.3,780.1,91.5,42.0,97.4,14.79,4.7,13.94,28.2
2026-03-05 17:59:45.524,865,14.70,87.3,780.1,91.5,42.0,97.4,14.79,4.7,13.94,28.2
2026-03-05 17:59:45.635,865,14.70,87.3,780.1,91.5,42.0,97.4,14.79,3.2,13.94,28.2
2026-03-05 17:59:45.723,865,14.70,87.3,780.1,91.5,40.8,97.4,14.79,3.2,13.94,28.2
2026-03-05 17:59:45.818,865,14.70,87.3,780.1,91.5,40.8,97.4,14.74,3.2,13.94,28.2
2026-03-05 17:59:45.914,865,14.70,86.6,780.1,91.5,40.8,97.4,14.74,3.2,13.94,28.2
2026-03-05 17:59:46.002,865,14.70,86.6,675.8,91.5,40.8,97.4,14.74,3.2,13.94,28.2
2026-03-05 17:59:46.106,865,14.70,86.6,675.8,91.5,40.8,97.4,14.74,3.2,13.91,28.2
2026-03-05 17:59:46.201,865,14.70,86.6,675.8,91.5,40.8,97.4,14.74,3.2,13.91,28.2
2026-03-05 17:59:46.294,865,14.70,86.6,675.8,92.0,40.8,97.4,14.74,3.2,13.91,28.2
2026-03-05 17:59:46.400,865,14.70,86.6,675.8,92.0,40.8,97.4,14.74,3.2,13.91,27.9
2026-03-05 17:59:46.504,758,14.70,86.6,675.8,92.0,40.8,97.4,14.74,3.2,13.91,27.9
2026-03-05 17:59:46.592,758,14.70,86.6,675.8,92.0,40.8,97.4,14.74,3.2,13.91,27.9
2026-03-05 17:59:46.685,758,14.70,86.6,675.8,92.0,40.8,97.4,14.74,3.4,13.91,27.9
2026-03-05 17:59:46.776,758,14.70,86.6,675.8,92.0,40.2,97.4,14.74,3.4,13.91,27.9
2026-03-05 17:59:46.873,758,14.70,86.6,675.8,92.0,40.2,97.4,14.71,3.4,13.91,27.9
2026-03-05 17:59:46.962,758,14.70,87.0,675.8,92.0,40.2,97.4,14.71,3.4,13.91,27.9
2026-03-05 17:59:47.066,758,14.70,87.0,696.7,92.0,40.2,97.4,14.71,3.4,13.91,27.9
2026-03-05 17:59:47.169,758,14.70,87.0,696.7,92.0,40.2,97.4,14.71,3.4,13.88,27.9
2026-03-05 17:59:47.271,758,14.70,87.0,696.7,92.0,40.2,97.4,14.71,3.4,13.88,27.9
2026-03-05 17:59:47.368,758,14.70,87.0,696.7,92.0,40.2,97.4,14.71,3.4,13.88,27.9
2026-03-05 17:59:47.465,758,14.70,87.0,696.7,92.0,40.2,97.4,14.71,3.4,13.88,27.5
2026-03-05 17:59:47.566,616,14.70,87.0,696.7,92.0,40.2,97.4,14.71,3.4,13.88,27.5
2026-03-05 17:59:47.663,616,14.60,87.0,696.7,92.0,40.2,97.4,14.71,3.4,13.88,27.5
2026-03-05 17:59:47.754,616,14.60,87.0,696.7,92.0,40.2,97.4,14.71,3.1,13.88,27.5
2026-03-05 17:59:47.844,616,14.60,87.0,696.7,92.0,37.2,97.4,14.71,3.1,13.88,27.5
2026-03-05 17:59:47.940,616,14.60,87.0,696.7,92.0,37.2,97.4,14.71,3.1,13.88,27.5
2026-03-05 17:59:48.039,616,14.60,87.5,696.7,92.0,37.2,97.4,14.71,3.1,13.88,27.5
2026-03-05 17:59:48.139,616,14.60,87.5,715.4,92.0,37.2,97.4,14.71,3.1,13.88,27.5
2026-03-05 17:59:48.242,616,14.60,87.5,715.4,92.0,37.2,97.4,14.71,3.1,13.93,27.5
2026-03-05 17:59:48.346,616,14.60,87.5,715.4,92.0,37.2,97.4,14.71,3.1,13.93,27.5
2026-03-05 17:59:48.450,616,14.60,87.5,715.4,92.0,37.2,97.4,14.71,3.1,13.93,27.5
2026-03-05 17:59:48.554,616,14.60,87.5,715.4,92.0,37.2,97.4,14.71,3.1,13.93,30.2
2026-03-05 17:59:48.642,614,14.60,87.5,715.4,92.0,37.2,97.4,14.71,3.1,13.93,30.2
2026-03-05 17:59:48.737,614,14.50,87.5,715.4,92.0,37.2,97.4,14.71,3.1,13.93,30.2
2026-03-05 17:59:48.832,614,14.50,87.5,715.4,92.0,37.2,97.4,14.71,4.1,13.93,30.2
2026-03-05 17:59:48.928,614,14.50,87.5,715.4,92.0,38.1,97.4,14.71,4.1,13.93,30.2
2026-03-05 17:59:49.023,614,14.50,87.5,715.4,92.0,38.1,97.4,14.70,4.1,13.93,30.2
2026-03-05 17:59:49.117,614,14.50,87.0,715.4,92.0,38.1,97.4,14.70,4.1,13.93,30.2
2026-03-05 17:59:49.212,614,14.50,87.0,969.8,92.0,38.1,97.4,14.70,4.1,13.93,30.2
2026-03-05 17:59:49.316,614,14.50,87.0,969.8,92.0,38.1,97.4,14.70,4.1,13.95,30.2
2026-03-05 17:59:49.421,614,14.50,87.0,969.8,92.0,38.1,97.4,14.70,4.1,13.95,30.2
2026-03-05 17:59:49.524,614,14.50,87.0,969.8,92.0,38.1,97.4,14.70,4.1,13.95,30.2
2026-03-05 17:59:49.618,614,14.50,87.0,969.8,92.0,38.1,97.4,14.70,4.1,13.95,31.2
2026-03-05 17:59:49.723,707,14.50,87.0,969.8,92.0,38.1,97.4,14.70,4.1,13.95,31.2
2026-03-05 17:59:49.812,707,14.60,87.0,969.8,92.0,38.1,97.4,14.70,4.1,13.95,31.2
2026-03-05 17:59:49.909,707,14.60,87.0,969.8,92.0,38.1,97.4,14.70,4.8,13.95,31.2
2026-03-05 17:59:50.013,707,14.60,87.0,969.8,92.0,41.6,97.4,14.70,4.8,13.95,31.2
2026-03-05 17:59:50.108,707,14.60,87.0,969.8,92.0,41.6,97.4,14.67,4.8,13.95,31.2
2026-03-05 17:59:50.216,707,14.60,90.5,969.8,92.0,41.6,97.4,14.67,4.8,13.95,31.2
2026-03-05 17:59:50.319,707,14.60,90.5,1106.3,92.0,41.6,97.4,14.67,4.8,13.95,31.2
2026-03-05 17:59:50.420,707,14.60,90.5,1106.3,92.0,41.6,97.4,14.67,4.8,14.02,31.2
2026-03-05 17:59:50.525,707,14.60,90.5,1106.3,92.0,41.6,97.4,14.67,4.8,14.02,31.2
2026-03-05 17:59:50.638,707,14.60,90.5,1106.3,92.0,41.6,97.4,14.67,4.8,14.02,31.2
2026-03-05 17:59:50.732,707,14.60,90.5,1106.3,92.0,41.6,97.4,14.67,4.8,14.02,32.5
2026-03-05 17:59:50.822,656,14.60,90.5,1106.3,92.0,41.6,97.4,14.67,4.8,14.02,32.5
2026-03-05 17:59:50.918,656,14.00,90.5,1106.3,92.0,41.6,97.4,14.67,4.8,14.02,32.5
2026-03-05 17:59:51.025,656,14.00,90.5,1106.3,92.0,41.6,97.4,14.67,4.2,14.02,32.5
2026-03-05 17:59:51.131,656,14.00,90.5,1106.3,92.0,38.2,97.4,14.67,4.2,14.02,32.5
2026-03-05 17:59:51.226,656,14.00,90.5,1106.3,92.0,38.2,97.4,14.71,4.2,14.02,32.5
2026-03-05 17:59:51.336,656,14.00,87.7,1106.3,92.0,38.2,97.4,14.71,4.2,14.02,32.5
2026-03-05 17:59:51.438,656,14.00,87.7,922.7,92.0,38.2,97.4,14.71,4.2,14.02,32.5
2026-03-05 17:59:51.546,656,14.00,87.7,922.7,92.0,38.2,97.4,14.71,4.2,13.81,32.5
2026-03-05 17:59:51.653,656,14.00,87.7,922.7,92.0,38.2,97.4,14.71,4.2,13.81,32.5
2026-03-05 17:59:51.743,656,14.00,87.7,922.7,92.0,38.2,97.4,14.71,4.2,13.81,32.5
2026-03-05 17:59:51.841,656,14.00,87.7,922.7,92.0,38.2,97.4,14.71,4.2,13.81,35.1
2026-03-05 17:59:51.946,714,14.00,87.7,922.7,92.0,38.2,97.4,14.71,4.2,13.81,35.1
2026-03-05 17:59:52.065,714,14.70,87.7,922.7,92.0,38.2,97.4,14.71,4.2,13.81,35.1
2026-03-05 17:59:52.161,714,14.70,87.7,922.7,92.0,38.2,97.4,14.71,6.2,13.81,35.1
2026-03-05 17:59:52.261,714,14.70,87.7,922.7,92.0,42.3,97.4,14.71,6.2,13.81,35.1
2026-03-05 17:59:52.357,714,14.70,87.7,922.7,92.0,42.3,97.4,14.70,6.2,13.81,35.1
2026-03-05 17:59:52.463,714,14.70,86.9,922.7,92.0,42.3,97.4,14.70,6.2,13.81,35.1
2026-03-05 17:59:52.564,714,14.70,86.9,1212.1,92.0,42.3,97.4,14.70,6.2,13.81,35.1
2026-03-05 17:59:52.651,714,14.70,86.9,1212.1,92.0,42.3,97.4,14.70,6.2,13.93,35.1
2026-03-05 17:59:52.753,714,14.70,86.9,1212.1,92.0,42.3,97.4,14.70,6.2,13.93,35.1
2026-03-05 17:59:52.852,714,14.70,86.9,1212.1,92.0,42.3,97.4,14.70,6.2,13.93,35.1
2026-03-05 17:59:52.947,714,14.70,86.9,1212.1,92.0,42.3,97.4,14.70,6.2,13.93,32.1
2026-03-05 17:59:53.049,691,14.70,86.9,1212.1,92.0,42.3,97.4,14.70,6.2,13.93,32.1
2026-03-05 17:59:53.154,691,14.50,86.9,1212.1,92.0,42.3,97.4,14.70,6.2,13.93,32.1
2026-03-05 17:59:53.248,691,14.50,86.9,1212.1,92.0,42.3,97.4,14.70,3.6,13.93,32.1
2026-03-05 17:59:53.352,691,14.50,86.9,1212.1,92.0,38.5,97.4,14.70,3.6,13.93,32.1
2026-03-05 17:59:53.447,691,14.50,86.9,1212.1,92.0,38.5,97.4,14.71,3.6,13.93,32.1
2026-03-05 17:59:53.546,691,14.50,87.6,1212.1,92.0,38.5,97.4,14.71,3.6,13.93,32.1
2026-03-05 17:59:53.647,691,14.50,87.6,784.4,92.0,38.5,97.4,14.71,3.6,13.93,32.1
2026-03-05 17:59:53.751,691,14.50,87.6,784.4,92.0,38.5,97.4,14.71,3.6,13.92,32.1
2026-03-05 17:59:53.852,691,14.50,87.6,784.4,92.0,38.5,97.4,14.71,3.6,13.92,32.1
2026-03-05 17:59:53.954,691,14.50,87.6,784.4,92.0,38.5,97.4,14.71,3.6,13.92,32.1
2026-03-05 17:59:54.047,691,14.50,87.6,784.4,92.0,38.5,97.4,14.71,3.6,13.92,30.5
2026-03-05 17:59:54.151,582,14.50,87.6,784.4,92.0,38.5,97.4,14.71,3.6,13.92,30.5
2026-03-05 17:59:54.252,582,14.70,87.6,784.4,92.0,38.5,97.4,14.71,3.6,13.92,30.5
2026-03-05 17:59:54.352,582,14.70,87.6,784.4,92.0,38.5,97.4,14.71,3.9,13.92,30.5
2026-03-05 17:59:54.449,582,14.70,87.6,784.4,92.0,37.2,97.4,14.71,3.9,13.92,30.5
2026-03-05 17:59:54.558,582,14.70,87.6,784.4,92.0,37.2,97.4,14.71,3.9,13.92,30.5
2026-03-05 17:59:54.655,582,14.70,86.9,784.4,92.0,37.2,97.4,14.71,3.9,13.92,30.5
2026-03-05 17:59:54.747,582,14.70,86.9,883.5,92.0,37.2,97.4,14.71,3.9,13.92,30.5
2026-03-05 17:59:54.850,582,14.70,86.9,883.5,92.0,37.2,97.4,14.71,3.9,13.93,30.5
2026-03-05 17:59:54.955,582,14.70,86.9,883.5,92.0,37.2,97.4,14.71,3.9,13.93,30.5
2026-03-05 17:59:55.052,582,14.70,86.9,883.5,92.0,37.2,97.4,14.71,3.9,13.93,30.5
2026-03-05 17:59:55.151,582,14.70,86.9,883.5,92.0,37.2,97.4,14.71,3.9,13.93,32.8
2026-03-05 17:59:55.254,678,14.70,86.9,883.5,92.0,37.2,97.4,14.71,3.9,13.93,32.8
2026-03-05 17:59:55.355,678,14.70,86.9,883.5,92.0,37.2,97.4,14.71,3.9,13.93,32.8
2026-03-05 17:59:55.453,678,14.70,86.9,883.5,92.0,37.2,97.4,14.71,4.8,13.93,32.8
2026-03-05 17:59:55.556,678,14.70,86.9,883.5,92.0,39.2,97.4,14.71,4.8,13.93,32.8
2026-03-05 17:59:55.666,678,14.70,86.9,883.5,92.0,39.2,97.4,14.71,4.8,13.93,32.8
2026-03-05 17:59:55.765,678,14.70,86.8,883.5,92.0,39.2,97.4,14.71,4.8,13.93,32.8
2026-03-05 17:59:55.867,678,14.70,86.8,1018.8,92.0,39.2,97.4,14.71,4.8,13.93,32.8
2026-03-05 17:59:55.970,678,14.70,86.8,1018.8,92.0,39.2,97.4,14.71,4.8,13.94,32.8
2026-03-05 17:59:56.064,678,14.70,86.8,1018.8,92.0,39.2,97.4,14.71,4.8,13.94,32.8
2026-03-05 17:59:56.171,678,14.70,86.8,1018.8,92.0,39.2,97.4,14.71,4.8,13.94,32.8
2026-03-05 17:59:56.265,678,14.70,86.8,1018.8,92.0,39.2,97.4,14.71,4.8,13.94,34.1
2026-03-05 17:59:56.370,667,14.70,86.8,1018.8,92.0,39.2,97.4,14.71,4.8,13.94,34.1
2026-03-05 17:59:56.489,667,14.70,86.8,1018.8,92.0,39.2,97.4,14.71,4.8,13.94,34.1
2026-03-05 17:59:56.589,667,14.70,86.8,1018.8,92.0,39.2,97.4,14.71,4.6,13.94,34.1
2026-03-05 17:59:56.697,667,14.70,86.8,1018.8,92.0,40.5,97.4,14.71,4.6,13.94,34.1
2026-03-05 17:59:56.792,667,14.70,86.8,1018.8,92.0,40.5,97.4,14.71,4.6,13.94,34.1
2026-03-05 17:59:56.898,667,14.70,86.1,1018.8,92.0,40.5,97.4,14.71,4.6,13.94,34.1
2026-03-05 17:59:56.999,667,14.70,86.1,1022.8,92.0,40.5,97.4,14.71,4.6,13.94,34.1
2026-03-05 17:59:57.102,667,14.70,86.1,1022.8,92.0,40.5,97.4,14.71,4.6,13.94,34.1
2026-03-05 17:59:57.206,667,14.70,86.1,1022.8,92.0,40.5,97.4,14.71,4.6,13.94,34.1
2026-03-05 17:59:57.313,667,14.70,86.1,1022.8,92.0,40.5,97.4,14.71,4.6,13.94,34.1
